"Transect","year","Date","Lat","Lon","NASC"
"x56",2021,"2021-08-05",43.61118786,-125.11481234,0
"x56",2021,"2021-08-05",43.61133373,-125.10334806,0
"x56",2021,"2021-08-05",43.61149314,-125.0917388,0
"x56",2021,"2021-08-05",43.61152171,-125.08081157,0
"x56",2021,"2021-08-05",43.6117334,-125.06874667,0
"x56",2021,"2021-08-05",43.61188187,-125.05705079,0
"x56",2021,"2021-08-05",43.61191707,-125.0459261,0
"x56",2021,"2021-08-05",43.61192861,-125.03426438,0
"x56",2021,"2021-08-05",43.61188176,-125.02294003,0
"x56",2021,"2021-08-05",43.61182493,-125.01122297,0
"x56",2021,"2021-08-05",43.61177099,-124.9998398,0
"x56",2021,"2021-08-05",43.61169952,-124.98783418,0
"x56",2021,"2021-08-05",43.61163137,-124.97735205,0
"x56",2021,"2021-08-05",43.61160398,-124.96550984,0
"x56",2021,"2021-08-05",43.6116346,-124.95393792,0
"x56",2021,"2021-08-05",43.61163825,-124.9425349,0
"x56",2021,"2021-08-05",43.6116396,-124.93154336,0
"x56",2021,"2021-08-05",43.61157838,-124.91993501,0
"x56",2021,"2021-08-05",43.61149387,-124.9084094,0
"x56",2021,"2021-08-05",43.61143249,-124.89688967,0
"x56",2021,"2021-08-05",43.6114235,-124.88484442,0
"x56",2021,"2021-08-05",43.61139693,-124.87402236,0
"x56",2021,"2021-08-05",43.61131726,-124.86163639,0
"x56",2021,"2021-08-05",43.61112405,-124.85072676,0
"x56",2021,"2021-08-05",43.61088308,-124.83967135,0
"x56",2021,"2021-08-05",43.61072934,-124.82763877,0
"x56",2021,"2021-08-05",43.6107806,-124.81642448,0
"x56",2021,"2021-08-05",43.61121516,-124.80483284,0
"x56",2021,"2021-08-05",43.6116463,-124.79305877,0
"x56",2021,"2021-08-05",43.61174975,-124.78180909,0
"x56",2021,"2021-08-05",43.61181761,-124.77048386,0
"x56",2021,"2021-08-05",43.61196121,-124.75902464,0
"x56",2021,"2021-08-05",43.6121596,-124.74755372,0
"x56",2021,"2021-08-05",43.61207761,-124.73596335,0
"x56",2021,"2021-08-05",43.61182419,-124.72444197,0
"x56",2021,"2021-08-05",43.61152809,-124.71317507,0
"x56",2021,"2021-08-05",43.6113682,-124.69018704,0
"x56",2021,"2021-08-05",43.61139643,-124.59855728,0
"x56",2021,"2021-08-05",43.61129225,-124.5870681,0
"x56",2021,"2021-08-05",43.61122366,-124.57560612,0
"x56",2021,"2021-08-05",43.61115666,-124.56416408,0
"x56",2021,"2021-08-05",43.61119379,-124.55275741,0
"x56",2021,"2021-08-05",43.61114304,-124.54118489,0
"x56",2021,"2021-08-05",43.61095226,-124.52972137,0
"x56",2021,"2021-08-05",43.61025566,-124.51833909,0
"x56",2021,"2021-08-05",43.60927057,-124.50696033,0
"x56",2021,"2021-08-05",43.60857793,-124.49543721,0
"x56",2021,"2021-08-05",43.60842238,-124.48399606,0
"x56",2021,"2021-08-05",43.60869186,-124.47302784,0
"x56",2021,"2021-08-05",43.60916029,-124.46095682,0
"x56",2021,"2021-08-05",43.60986264,-124.44955375,0
"x56",2021,"2021-08-05",43.61058632,-124.43813862,0
"x56",2021,"2021-08-05",43.61119285,-124.42669461,0
"x56",2021,"2021-08-05",43.61152028,-124.41526452,0
"x56",2021,"2021-08-05",43.61184397,-124.40385255,0
"x56",2021,"2021-08-05",43.61204196,-124.39228034,0
"x56",2021,"2021-08-05",43.61193122,-124.38085053,0
"x56",2021,"2021-08-05",43.61192523,-124.36942461,0
"x56",2021,"2021-08-05",43.611899,-124.35789318,0
"x56",2021,"2021-08-05",43.61182416,-124.34641278,0
"x56",2021,"2021-08-05",43.61180518,-124.33485006,0
"x56",2021,"2021-08-05",43.61178023,-124.32300146,0
"x56",2021,"2021-08-05",43.61174408,-124.31194088,0
"x56",2021,"2021-08-05",43.61164241,-124.30096818,0
"x56",2021,"2021-08-06",43.61142164,-124.2892665,0
"x56",2021,"2021-08-06",43.61127617,-124.27778374,0
"x56",2021,"2021-08-06",43.61125861,-124.2662869,0
"x56",2021,"2021-08-06",43.61193308,-124.25496627,0
"x57",2021,"2021-08-06",43.78050366,-124.57452973,0
"x57",2021,"2021-08-06",43.7802571,-124.58645471,0
"x57",2021,"2021-08-06",43.77853986,-124.66703533,0
"x57",2021,"2021-08-06",43.77830937,-124.6673874,0
"x57",2021,"2021-08-06",43.77834091,-124.67883081,0
"x57",2021,"2021-08-06",43.77847217,-124.73635203,0
"x57",2021,"2021-08-06",43.77854033,-124.74798162,0
"x57",2021,"2021-08-06",43.77861977,-124.7593919,0
"x57",2021,"2021-08-06",43.77870615,-124.77087861,0
"x57",2021,"2021-08-06",43.77696685,-124.22989025,0
"x57",2021,"2021-08-06",43.77873904,-124.2359272,0
"x57",2021,"2021-08-06",43.77805663,-124.90852759,0
"x57",2021,"2021-08-06",43.77818518,-124.91990348,0
"x57",2021,"2021-08-06",43.77823851,-124.93141482,0
"x57",2021,"2021-08-06",43.77828108,-124.9424856,0
"x57",2021,"2021-08-06",43.77824901,-124.95435695,0
"x57",2021,"2021-08-06",43.7779247,-124.96592479,0
"x57",2021,"2021-08-06",43.77750695,-124.97737446,0
"x57",2021,"2021-08-06",43.7772814,-124.98879769,0
"x57",2021,"2021-08-06",43.77734046,-125.00029206,0
"x57",2021,"2021-08-06",43.77743788,-125.01191151,0
"x57",2021,"2021-08-06",43.77881887,-124.24783173,0
"x57",2021,"2021-08-06",43.77753556,-125.02346728,0
"x57",2021,"2021-08-06",43.77764833,-125.03479835,0
"x57",2021,"2021-08-06",43.77780868,-125.04634566,0
"x57",2021,"2021-08-06",43.77800156,-125.05781875,0
"x57",2021,"2021-08-06",43.77828232,-125.06926976,0
"x57",2021,"2021-08-06",43.77862113,-125.08085778,0
"x57",2021,"2021-08-06",43.77885173,-125.09219949,0
"x57",2021,"2021-08-06",43.778902,-125.10371298,0
"x57",2021,"2021-08-06",43.779018,-125.1153577,0
"x57",2021,"2021-08-06",43.77916192,-125.12667168,0
"x57",2021,"2021-08-06",43.7787798,-124.2594099,0
"x57",2021,"2021-08-06",43.77911127,-125.13813366,0
"x57",2021,"2021-08-06",43.77874476,-124.2708588,0
"x57",2021,"2021-08-06",43.77867477,-124.28234585,0
"x57",2021,"2021-08-06",43.77861094,-124.29388117,0
"x57",2021,"2021-08-06",43.7784172,-124.30539128,0
"x57",2021,"2021-08-06",43.77833789,-124.31693984,0
"x57",2021,"2021-08-06",43.77838442,-124.32843837,0
"x57",2021,"2021-08-06",43.77850407,-124.339931,0
"x57",2021,"2021-08-06",43.77835313,-124.35140427,0
"x57",2021,"2021-08-06",43.77831892,-124.36291783,0
"x57",2021,"2021-08-06",43.77797754,-124.37437712,0
"x57",2021,"2021-08-06",43.7776974,-124.38590237,0
"x57",2021,"2021-08-06",43.7772613,-124.39744108,0
"x57",2021,"2021-08-06",43.77705554,-124.40900327,0
"x57",2021,"2021-08-06",43.77686948,-124.42054866,0
"x57",2021,"2021-08-06",43.77661322,-124.43194124,0
"x57",2021,"2021-08-06",43.77703321,-124.44340826,0
"x57",2021,"2021-08-06",43.77749851,-124.45496645,0
"x57",2021,"2021-08-06",43.77802121,-124.46639818,0
"x57",2021,"2021-08-06",43.77824761,-124.47791743,0
"x57",2021,"2021-08-06",43.77827087,-124.48953039,0
"x57",2021,"2021-08-06",43.77857542,-124.50091178,0
"x57",2021,"2021-08-06",43.77893442,-124.51242825,0
"x57",2021,"2021-08-06",43.77946725,-124.52461741,0
"x57",2021,"2021-08-06",43.78037054,-124.53520824,0
"x57",2021,"2021-08-06",43.78101079,-124.546678,0
"x57",2021,"2021-08-06",43.78103018,-124.55802062,0
"x57",2021,"2021-08-06",43.7807876,-124.56967894,0
"x58",2021,"2021-08-07",43.94415797,-124.32269699,0
"x58",2021,"2021-08-07",43.94393795,-124.31122336,0
"x58",2021,"2021-08-07",43.94386304,-124.2996582,0
"x58",2021,"2021-08-07",43.94396505,-124.28822821,0
"x58",2021,"2021-08-07",43.94407945,-124.276686,0
"x58",2021,"2021-08-07",43.94428344,-124.26510116,0
"x58",2021,"2021-08-07",43.94456761,-124.25348269,0
"x58",2021,"2021-08-07",43.94480205,-124.24186698,0
"x58",2021,"2021-08-07",43.94496434,-124.23072589,0
"x58",2021,"2021-08-07",43.94631545,-124.22136488,0
"x58",2021,"2021-08-06",43.94423649,-125.12895832,0
"x58",2021,"2021-08-06",43.944638,-125.11633084,0
"x58",2021,"2021-08-06",43.94500203,-125.05914299,0
"x58",2021,"2021-08-06",43.94557042,-124.97817525,0
"x58",2021,"2021-08-07",43.94471254,-124.94512839,0
"x58",2021,"2021-08-07",43.94456317,-124.93355367,0
"x58",2021,"2021-08-07",43.94457669,-124.92223648,0
"x58",2021,"2021-08-07",43.94473292,-124.91042639,0
"x58",2021,"2021-08-07",43.94495899,-124.89890028,0
"x58",2021,"2021-08-07",43.9451408,-124.88731005,0
"x58",2021,"2021-08-07",43.945181,-124.87581543,0
"x58",2021,"2021-08-07",43.94523233,-124.86424326,0
"x58",2021,"2021-08-07",43.9452355,-124.85272439,0
"x58",2021,"2021-08-07",43.94512857,-124.84125951,0
"x58",2021,"2021-08-07",43.94500075,-124.8297426,0
"x58",2021,"2021-08-07",43.94485783,-124.81817268,0
"x58",2021,"2021-08-07",43.94481273,-124.80670539,0
"x58",2021,"2021-08-07",43.94479313,-124.79526066,0
"x58",2021,"2021-08-07",43.94483814,-124.78366559,0
"x58",2021,"2021-08-07",43.94486767,-124.77208793,0
"x58",2021,"2021-08-07",43.9449378,-124.76064444,0
"x58",2021,"2021-08-07",43.94497088,-124.74906096,0
"x58",2021,"2021-08-07",43.94501598,-124.73753734,0
"x58",2021,"2021-08-07",43.94506867,-124.72601635,0
"x58",2021,"2021-08-07",43.94509609,-124.71448206,0
"x58",2021,"2021-08-07",43.94506321,-124.70292903,0
"x58",2021,"2021-08-07",43.94522433,-124.69140661,0
"x58",2021,"2021-08-07",43.94530809,-124.67997368,0
"x58",2021,"2021-08-07",43.94530147,-124.66839134,0
"x58",2021,"2021-08-07",43.94540516,-124.65681151,0
"x58",2021,"2021-08-07",43.94531599,-124.64534261,0
"x58",2021,"2021-08-07",43.94527106,-124.63371479,0
"x58",2021,"2021-08-07",43.94526527,-124.62212891,0
"x58",2021,"2021-08-07",43.94526475,-124.61062064,0
"x58",2021,"2021-08-07",43.94523976,-124.59910334,0
"x58",2021,"2021-08-07",43.94521517,-124.58758362,0
"x58",2021,"2021-08-07",43.94514869,-124.57609459,0
"x58",2021,"2021-08-07",43.94506745,-124.56467492,0
"x58",2021,"2021-08-07",43.94496642,-124.5530341,0
"x58",2021,"2021-08-07",43.94486232,-124.54149439,0
"x58",2021,"2021-08-07",43.9447087,-124.52992513,0
"x58",2021,"2021-08-07",43.94475733,-124.51852769,0
"x58",2021,"2021-08-07",43.94484427,-124.50698942,0
"x58",2021,"2021-08-07",43.94488839,-124.49544246,0
"x58",2021,"2021-08-07",43.94491271,-124.48399018,0
"x58",2021,"2021-08-07",43.94492609,-124.47234775,0
"x58",2021,"2021-08-07",43.944894,-124.46092039,0
"x58",2021,"2021-08-07",43.9448595,-124.44942985,0
"x58",2021,"2021-08-07",43.94481602,-124.43775159,0
"x58",2021,"2021-08-07",43.94474816,-124.42631146,0
"x58",2021,"2021-08-07",43.94472467,-124.41479018,0
"x58",2021,"2021-08-07",43.94474656,-124.40328001,0
"x58",2021,"2021-08-07",43.94477256,-124.39160709,0
"x58",2021,"2021-08-07",43.94475626,-124.38019667,0
"x58",2021,"2021-08-07",43.94471282,-124.36873676,0
"x58",2021,"2021-08-07",43.9446245,-124.35722117,0
"x58",2021,"2021-08-07",43.94451847,-124.34579753,0
"x58",2021,"2021-08-07",43.94435865,-124.33415773,0
"x59",2021,"2021-08-07",44.111326,-124.937127,0
"x59",2021,"2021-08-07",44.11105818,-125.133466,0
"x59",2021,"2021-08-07",44.11124919,-124.92550663,0
"x59",2021,"2021-08-07",44.11108913,-124.91381359,0
"x59",2021,"2021-08-07",44.11086452,-124.90221826,0
"x59",2021,"2021-08-07",44.11090565,-124.89067561,0
"x59",2021,"2021-08-07",44.11104716,-124.87909084,0
"x59",2021,"2021-08-07",44.11117812,-124.86754051,0
"x59",2021,"2021-08-07",44.1113161,-124.85580965,0
"x59",2021,"2021-08-07",44.11146379,-124.84429425,0
"x59",2021,"2021-08-07",44.11177065,-124.83279097,0
"x59",2021,"2021-08-07",44.11195558,-124.82118653,0
"x59",2021,"2021-08-07",44.11097052,-125.12273892,0
"x59",2021,"2021-08-07",44.11210105,-124.80959162,0
"x59",2021,"2021-08-07",44.11207376,-124.79805216,0
"x59",2021,"2021-08-07",44.1118581,-124.78649183,0
"x59",2021,"2021-08-07",44.11168576,-124.77500484,0
"x59",2021,"2021-08-07",44.11164342,-124.76341481,0
"x59",2021,"2021-08-07",44.11161847,-124.75174897,0
"x59",2021,"2021-08-07",44.11162451,-124.74022448,0
"x59",2021,"2021-08-07",44.11150378,-124.72874603,0
"x59",2021,"2021-08-07",44.11171704,-124.71719106,0
"x59",2021,"2021-08-07",44.11188873,-124.70560474,0
"x59",2021,"2021-08-07",44.11128858,-125.11072368,0
"x59",2021,"2021-08-07",44.11202537,-124.69399842,0
"x59",2021,"2021-08-07",44.11203707,-124.6824492,0
"x59",2021,"2021-08-07",44.11188675,-124.67083588,0
"x59",2021,"2021-08-07",44.1116674,-124.65934747,0
"x59",2021,"2021-08-07",44.11144574,-124.64778506,0
"x59",2021,"2021-08-07",44.11123088,-124.63618786,0
"x59",2021,"2021-08-07",44.11115593,-124.6246326,0
"x59",2021,"2021-08-07",44.1111045,-124.61308661,0
"x59",2021,"2021-08-07",44.11133104,-124.60147368,0
"x59",2021,"2021-08-07",44.11160013,-124.58996455,0
"x59",2021,"2021-08-07",44.11193252,-124.57835929,0
"x59",2021,"2021-08-07",44.11206552,-124.56680737,0
"x59",2021,"2021-08-07",44.11203847,-124.5552724,0
"x59",2021,"2021-08-07",44.11197353,-124.54373274,0
"x59",2021,"2021-08-07",44.11188733,-124.53213642,0
"x59",2021,"2021-08-07",44.11192597,-124.52056493,0
"x59",2021,"2021-08-07",44.11207076,-124.50907024,0
"x59",2021,"2021-08-07",44.11198533,-124.4975146,0
"x59",2021,"2021-08-07",44.11186219,-124.4860234,0
"x59",2021,"2021-08-07",44.11177007,-124.47436526,0
"x59",2021,"2021-08-07",44.11169433,-124.46283056,0
"x59",2021,"2021-08-07",44.11163321,-124.45134471,0
"x59",2021,"2021-08-07",44.11159552,-124.43970169,0
"x59",2021,"2021-08-07",44.11156177,-124.42811887,0
"x59",2021,"2021-08-07",44.11151542,-124.41674763,0
"x59",2021,"2021-08-07",44.11143383,-124.40509264,0
"x59",2021,"2021-08-07",44.11130223,-124.39302293,0
"x59",2021,"2021-08-07",44.11123162,-124.38216089,0
"x59",2021,"2021-08-07",44.1111713,-124.37058131,0
"x59",2021,"2021-08-07",44.11113273,-124.35906979,0
"x59",2021,"2021-08-07",44.11119778,-124.34773771,0
"x59",2021,"2021-08-07",44.11130232,-124.33593624,0
"x59",2021,"2021-08-07",44.11135492,-124.32435266,0
"x59",2021,"2021-08-07",44.11145306,-124.31285081,0
"x59",2021,"2021-08-07",44.11159007,-124.30121539,0
"x59",2021,"2021-08-07",44.11169331,-124.28936023,0
"x59",2021,"2021-08-07",44.11175747,-124.27813836,0
"x59",2021,"2021-08-07",44.11179149,-124.26670088,0
"x59",2021,"2021-08-07",44.11176805,-124.25553114,0
"x59",2021,"2021-08-07",44.11177608,-124.243363,0
"x59",2021,"2021-08-07",44.11180315,-124.23181362,0
"x59",2021,"2021-08-07",44.11192223,-124.22030307,0
"x59",2021,"2021-08-07",44.11222448,-124.20869164,0
"x59",2021,"2021-08-07",44.1124135,-124.19677108,0
"x60",2021,"2021-09-04",44.27826225,-124.27903021,0
"x60",2021,"2021-09-04",44.27841201,-124.2906509,0
"x60",2021,"2021-09-04",44.27873118,-125.02262925,0
"x60",2021,"2021-09-04",44.27859907,-125.03338636,0
"x60",2021,"2021-09-04",44.27854316,-125.04554553,0
"x60",2021,"2021-09-04",44.27857233,-125.05713879,0
"x60",2021,"2021-09-04",44.27865483,-125.0687301,0
"x60",2021,"2021-09-04",44.27849878,-125.09188902,0
"x60",2021,"2021-09-04",44.27852157,-124.3022007,0
"x60",2021,"2021-09-04",44.2783034,-125.10343052,0
"x60",2021,"2021-09-04",44.27814532,-125.11512053,0
"x60",2021,"2021-09-04",44.27823672,-125.12632091,0
"x60",2021,"2021-09-04",44.27831833,-125.13725815,0
"x60",2021,"2021-09-04",44.2785349,-125.15018886,0
"x60",2021,"2021-09-04",44.27866587,-125.16140924,0
"x60",2021,"2021-09-04",44.27932722,-125.17282956,0
"x60",2021,"2021-09-04",44.27864688,-124.31384895,0
"x60",2021,"2021-09-04",44.27883866,-124.32551049,0
"x60",2021,"2021-09-04",44.278763,-124.33711233,0
"x60",2021,"2021-09-04",44.27874405,-124.3487181,0
"x60",2021,"2021-09-04",44.27881482,-124.36041857,0
"x60",2021,"2021-09-04",44.27873454,-124.37193064,0
"x60",2021,"2021-09-04",44.27849816,-124.38353551,0
"x60",2021,"2021-09-04",44.27824182,-124.39509122,0
"x60",2021,"2021-09-04",44.2780381,-124.40672538,0
"x60",2021,"2021-09-04",44.27808254,-124.41828733,0
"x60",2021,"2021-09-04",44.27823433,-124.42979079,0
"x60",2021,"2021-09-04",44.27834795,-124.44141797,0
"x60",2021,"2021-09-04",44.27844328,-124.45311319,0
"x60",2021,"2021-09-04",44.27843265,-124.46477074,0
"x60",2021,"2021-09-04",44.27849377,-124.47640463,0
"x60",2021,"2021-09-04",44.27859312,-124.48802347,0
"x60",2021,"2021-09-04",44.27866347,-124.49960713,0
"x60",2021,"2021-09-04",44.27812971,-124.19732707,0
"x60",2021,"2021-09-04",44.27872411,-124.51117086,0
"x60",2021,"2021-09-04",44.27872352,-124.52282352,0
"x60",2021,"2021-09-04",44.27867983,-124.534413,0
"x60",2021,"2021-09-04",44.27867825,-124.54594896,0
"x60",2021,"2021-09-04",44.27853091,-124.55751017,0
"x60",2021,"2021-09-04",44.27825813,-124.5691153,0
"x60",2021,"2021-09-04",44.27813774,-124.58080573,0
"x60",2021,"2021-09-04",44.27807399,-124.59241595,0
"x60",2021,"2021-09-04",44.27809166,-124.60398883,0
"x60",2021,"2021-09-04",44.27802845,-124.61555729,0
"x60",2021,"2021-09-04",44.278234,-124.20970135,0
"x60",2021,"2021-09-04",44.27805299,-124.62723874,0
"x60",2021,"2021-09-04",44.27818099,-124.63878935,0
"x60",2021,"2021-09-04",44.27820081,-124.65044339,0
"x60",2021,"2021-09-04",44.27830511,-124.66207457,0
"x60",2021,"2021-09-04",44.2783752,-124.67419698,0
"x60",2021,"2021-09-04",44.27848157,-124.6844249,0
"x60",2021,"2021-09-04",44.27861,-124.69671305,0
"x60",2021,"2021-09-04",44.27863186,-124.70821566,0
"x60",2021,"2021-09-04",44.27860286,-124.72090655,0
"x60",2021,"2021-09-04",44.27842681,-124.73040173,0
"x60",2021,"2021-09-04",44.27829991,-124.22124685,0
"x60",2021,"2021-09-04",44.27816442,-124.742872,0
"x60",2021,"2021-09-04",44.27801662,-124.75445077,0
"x60",2021,"2021-09-04",44.27785032,-124.76612346,0
"x60",2021,"2021-09-04",44.27798579,-124.77754552,0
"x60",2021,"2021-09-04",44.278171,-124.7893758,0
"x60",2021,"2021-09-04",44.27832934,-124.80099164,0
"x60",2021,"2021-09-04",44.27852024,-124.8124971,0
"x60",2021,"2021-09-04",44.27875452,-124.8241912,0
"x60",2021,"2021-09-04",44.27867419,-124.83587879,0
"x60",2021,"2021-09-04",44.27844238,-124.84743666,0
"x60",2021,"2021-09-04",44.2783932,-124.2325742,0
"x60",2021,"2021-09-04",44.27835673,-124.85900479,0
"x60",2021,"2021-09-04",44.27834411,-124.87065568,0
"x60",2021,"2021-09-04",44.27832174,-124.8823119,0
"x60",2021,"2021-09-04",44.27837059,-124.89384467,0
"x60",2021,"2021-09-04",44.27838417,-124.24430767,0
"x60",2021,"2021-09-04",44.27820711,-124.25593645,0
"x60",2021,"2021-09-04",44.27820848,-124.26751724,0
"x61",2021,"2021-09-04",44.28890135,-125.17606052,0
"x61",2021,"2021-09-04",44.36057082,-125.20657962,0
"x61",2021,"2021-09-04",44.36841505,-125.21017601,0
"x61",2021,"2021-09-04",44.37632857,-125.21384672,0
"x61",2021,"2021-09-04",44.38412755,-125.21790753,0
"x61",2021,"2021-09-04",44.39181649,-125.22214019,0
"x61",2021,"2021-09-04",44.39949358,-125.22661933,0
"x61",2021,"2021-09-04",44.40723978,-125.23160081,0
"x61",2021,"2021-09-05",44.4449432,-124.81408494,0
"x61",2021,"2021-09-04",44.41471119,-125.23651423,0
"x61",2021,"2021-09-05",44.44486395,-124.74432441,0
"x61",2021,"2021-09-05",44.44476778,-124.73155294,0
"x61",2021,"2021-09-04",44.42218305,-125.24150869,0
"x61",2021,"2021-09-04",44.42971442,-125.2465893,0
"x61",2021,"2021-09-05",44.444206,-124.73103612,0
"x61",2021,"2021-09-05",44.444487,-124.719123,0
"x61",2021,"2021-09-05",44.44498748,-124.70751787,0
"x61",2021,"2021-09-05",44.44510196,-124.69591695,0
"x61",2021,"2021-09-04",44.29704933,-125.17875986,0
"x61",2021,"2021-09-04",44.43711769,-125.25168348,0
"x61",2021,"2021-09-05",44.44512793,-124.68425894,0
"x61",2021,"2021-09-05",44.44507101,-124.67252482,0
"x61",2021,"2021-09-05",44.44512473,-124.66100442,0
"x61",2021,"2021-09-05",44.44521515,-124.64938897,0
"x61",2021,"2021-09-05",44.4452495,-124.637831,0
"x61",2021,"2021-09-05",44.44531848,-124.62620813,0
"x61",2021,"2021-09-05",44.44537534,-124.61459618,0
"x61",2021,"2021-09-05",44.44533735,-124.6029714,0
"x61",2021,"2021-09-05",44.44518536,-124.59125353,0
"x61",2021,"2021-09-05",44.44493446,-124.57958457,0
"x61",2021,"2021-09-05",44.44477285,-124.56797399,0
"x61",2021,"2021-09-05",44.44479999,-124.55634777,0
"x61",2021,"2021-09-05",44.44487029,-124.54464353,0
"x61",2021,"2021-09-05",44.44489936,-124.53304506,0
"x61",2021,"2021-09-05",44.44488505,-124.521461,0
"x61",2021,"2021-09-05",44.44481165,-124.5098015,0
"x61",2021,"2021-09-05",44.44453785,-124.4980714,0
"x61",2021,"2021-09-05",44.44432072,-124.48652204,0
"x61",2021,"2021-09-05",44.44411133,-124.47472615,0
"x61",2021,"2021-09-05",44.44391817,-124.46312988,0
"x61",2021,"2021-09-05",44.44398283,-124.45168035,0
"x61",2021,"2021-09-05",44.44426837,-124.44055842,0
"x61",2021,"2021-09-05",44.4444697,-124.42839191,0
"x61",2021,"2021-09-05",44.44467089,-124.41679352,0
"x61",2021,"2021-09-05",44.44477894,-124.40511718,0
"x61",2021,"2021-09-05",44.44469644,-124.39349799,0
"x61",2021,"2021-09-05",44.44453409,-124.38184821,0
"x61",2021,"2021-09-05",44.44442423,-124.37025507,0
"x61",2021,"2021-09-05",44.44438333,-124.35855493,0
"x61",2021,"2021-09-05",44.4444983,-124.3469345,0
"x61",2021,"2021-09-05",44.44483429,-124.33531378,0
"x61",2021,"2021-09-05",44.44531812,-124.32358795,0
"x61",2021,"2021-09-05",44.4456266,-124.31202405,0
"x61",2021,"2021-09-05",44.44558114,-124.30038854,0
"x61",2021,"2021-09-05",44.4454695,-124.28873336,0
"x61",2021,"2021-09-05",44.44533241,-124.27712504,0
"x61",2021,"2021-09-05",44.44529027,-124.26545221,0
"x61",2021,"2021-09-05",44.44529505,-124.25376767,0
"x61",2021,"2021-09-05",44.44516774,-124.24212031,0
"x61",2021,"2021-09-05",44.44514451,-124.23046938,0
"x61",2021,"2021-09-05",44.44509043,-124.21884209,0
"x61",2021,"2021-09-05",44.44500353,-124.20730155,0
"x61",2021,"2021-09-05",44.44489917,-124.19563364,0
"x61",2021,"2021-09-05",44.44473093,-124.18395578,0
"x61",2021,"2021-09-05",44.44487196,-124.1718983,0
"x61",2021,"2021-09-04",44.30513163,-125.18204502,0
"x61",2021,"2021-09-05",44.44495954,-125.10061896,0
"x61",2021,"2021-09-04",44.31301228,-125.18541589,0
"x61",2021,"2021-09-05",44.44487375,-125.09928629,0
"x61",2021,"2021-09-04",44.32090254,-125.18882665,0
"x61",2021,"2021-09-05",44.44613417,-124.98415881,0
"x61",2021,"2021-09-04",44.32882423,-125.19223243,0
"x61",2021,"2021-09-04",44.3368712,-125.1956839,0
"x61",2021,"2021-09-04",44.34477477,-125.19937717,0
"x61",2021,"2021-09-04",44.35266847,-125.20295601,0
"x62",2021,"2021-09-05",44.61281984,-124.1614391,0
"x62",2021,"2021-09-05",44.61218809,-124.17276357,0
"x62",2021,"2021-09-05",44.61211763,-124.18446006,0
"x62",2021,"2021-09-05",44.61105464,-124.19596618,0
"x62",2021,"2021-09-06",44.6114128,-124.42036259,0
"x62",2021,"2021-09-06",44.61135294,-124.43238658,0
"x62",2021,"2021-09-06",44.61142742,-124.44369443,0
"x62",2021,"2021-09-06",44.61154587,-124.45547215,0
"x62",2021,"2021-09-06",44.61150028,-124.46682644,0
"x62",2021,"2021-09-06",44.61154859,-124.47917755,0
"x62",2021,"2021-09-06",44.61153437,-124.48953487,0
"x62",2021,"2021-09-06",44.61167084,-124.50060107,0
"x62",2021,"2021-09-06",44.61147631,-124.5133072,0
"x62",2021,"2021-09-05",44.60911462,-124.20735316,0
"x62",2021,"2021-09-06",44.6114964,-124.52508902,0
"x62",2021,"2021-09-06",44.61154445,-124.53669344,0
"x62",2021,"2021-09-06",44.61160462,-124.54830748,0
"x62",2021,"2021-09-06",44.61169579,-124.56002674,0
"x62",2021,"2021-09-06",44.61163379,-124.57146138,0
"x62",2021,"2021-09-06",44.61163339,-124.58339339,0
"x62",2021,"2021-09-06",44.61170457,-124.59476231,0
"x62",2021,"2021-09-06",44.6117425,-124.60651864,0
"x62",2021,"2021-09-06",44.61187295,-124.61828616,0
"x62",2021,"2021-09-06",44.61169797,-124.62997809,0
"x62",2021,"2021-09-05",44.60791778,-124.21880353,0
"x62",2021,"2021-09-06",44.61178363,-124.67624709,0
"x62",2021,"2021-09-06",44.61180466,-124.6879257,0
"x62",2021,"2021-09-06",44.61193253,-124.69962773,0
"x62",2021,"2021-09-06",44.61205682,-124.71122987,0
"x62",2021,"2021-09-05",44.60893368,-124.2302774,0
"x62",2021,"2021-09-05",44.61045653,-124.24167857,0
"x62",2021,"2021-09-05",44.61146382,-124.2533035,0
"x62",2021,"2021-09-06",44.64423519,-124.85813607,0
"x62",2021,"2021-09-05",44.61144934,-124.26492722,0
"x62",2021,"2021-09-06",44.61141707,-124.85619373,0
"x62",2021,"2021-09-06",44.61171667,-124.86851707,0
"x62",2021,"2021-09-05",44.61132803,-124.27647086,0
"x62",2021,"2021-09-06",44.58222771,-124.80994345,0
"x62",2021,"2021-09-05",44.61128089,-124.2882479,0
"x62",2021,"2021-09-05",44.61109579,-124.29975334,0
"x62",2021,"2021-09-06",44.6116349,-124.91524042,0
"x62",2021,"2021-09-06",44.61162133,-124.92700886,0
"x62",2021,"2021-09-06",44.61148085,-124.93862377,0
"x62",2021,"2021-09-06",44.61138876,-124.95012787,0
"x62",2021,"2021-09-05",44.61100349,-124.31153812,0
"x62",2021,"2021-09-06",44.61130645,-124.9620336,0
"x62",2021,"2021-09-06",44.61129793,-124.98514421,0
"x62",2021,"2021-09-05",44.611071,-124.3230665,0
"x62",2021,"2021-09-06",44.61158059,-125.10193609,0
"x62",2021,"2021-09-06",44.61143417,-125.14826701,0
"x62",2021,"2021-09-06",44.61134582,-125.16010778,0
"x62",2021,"2021-09-06",44.61137329,-125.17171152,0
